sale_date,whidx,skuidx,qty
22-02-2020,41713,3589974,1
22-02-2020,44612,3338776,1
22-02-2020,46022,3338776,1
22-02-2020,46299,3338776,2
22-02-2020,52520,3338776,1
22-02-2020,52760,3589974,1
22-02-2020,52780,3589974,2
22-02-2020,70401,3269615,1
22-02-2020,83539,3269615,1
23-02-2020,5156,3481968,1
23-02-2020,28422,3338776,1
23-02-2020,28422,3589974,1
23-02-2020,28902,3338776,2
23-02-2020,28902,3589974,2
23-02-2020,30322,3338776,1
23-02-2020,32102,3589974,1
23-02-2020,34082,3338776,1
23-02-2020,34122,3481968,1
23-02-2020,37203,3338776,3
23-02-2020,37263,3589974,1
23-02-2020,38243,3338776,1
23-02-2020,39633,3338776,2
23-02-2020,41713,3589974,1
23-02-2020,44612,3338776,2
23-02-2020,46299,3589974,2
23-02-2020,52520,3338776,1
23-02-2020,52760,3338776,1
23-02-2020,52760,3589974,2
23-02-2020,52780,3589974,1
23-02-2020,60181,3338776,3
23-02-2020,68500,3269615,1
23-02-2020,70360,3269615,1
23-02-2020,75776,3589974,1
24-02-2020,28902,3589974,1
24-02-2020,30442,3338776,1
24-02-2020,32722,3338776,1
24-02-2020,32722,3589974,1
24-02-2020,34082,3589974,1
24-02-2020,41713,3589974,1
24-02-2020,52520,3338776,1
24-02-2020,52760,3338776,1
24-02-2020,60181,3338776,1
25-02-2020,30322,3338776,3
25-02-2020,31642,3338776,2
25-02-2020,32102,3338776,1
25-02-2020,32722,3589974,1
25-02-2020,34122,3481968,1
25-02-2020,37263,3589974,1
25-02-2020,38243,3589974,1
25-02-2020,39633,3338776,1
25-02-2020,41713,3589974,2
25-02-2020,46022,3338776,1
25-02-2020,46299,3589974,3
25-02-2020,52520,3589974,1
26-02-2020,5156,3481968,1
26-02-2020,28422,3589974,1
26-02-2020,28902,3338776,1
26-02-2020,31642,3338776,1
26-02-2020,32722,3589974,2
26-02-2020,34082,3338776,3
26-02-2020,34122,3481968,1
26-02-2020,37263,3589974,2
26-02-2020,39633,3338776,1
26-02-2020,52780,3589974,1
26-02-2020,60181,3338776,2
26-02-2020,75776,3589974,1
27-02-2020,28422,3338776,1
27-02-2020,28422,3589974,3
27-02-2020,28902,3338776,1
27-02-2020,28902,3589974,1
27-02-2020,32102,3338776,1
27-02-2020,32722,3589974,1
27-02-2020,37163,3481968,1
27-02-2020,37203,3338776,1
27-02-2020,39633,3338776,1
27-02-2020,44612,3338776,3
27-02-2020,44612,3589974,1
27-02-2020,46299,3589974,1
27-02-2020,52520,3338776,1
27-02-2020,75776,3589974,3
27-02-2020,83539,3269615,1
28-02-2020,5156,3481968,1
28-02-2020,28422,3589974,1
28-02-2020,28902,3338776,2
28-02-2020,32102,3338776,1
28-02-2020,32102,3589974,1
28-02-2020,32722,3338776,1
28-02-2020,32722,3589974,1
28-02-2020,34082,3338776,1
28-02-2020,37163,3481968,1
28-02-2020,38243,3338776,2
28-02-2020,38243,3589974,1
28-02-2020,44612,3589974,1
28-02-2020,46022,3338776,2
28-02-2020,46299,3338776,1
28-02-2020,52520,3338776,1
28-02-2020,52520,3589974,1
28-02-2020,65940,3338776,1
28-02-2020,75776,3589974,1
29-02-2020,28422,3589974,1
29-02-2020,28902,3589974,3
29-02-2020,31642,3338776,7
29-02-2020,32102,3589974,1
29-02-2020,32722,3338776,1
29-02-2020,32722,3589974,1
29-02-2020,34082,3589974,1
29-02-2020,37263,3589974,1
29-02-2020,38243,3338776,1
29-02-2020,38243,3589974,1
29-02-2020,39098,3589974,1
29-02-2020,44612,3338776,1
29-02-2020,44612,3589974,1
29-02-2020,46299,3589974,2
29-02-2020,52780,3589974,1
29-02-2020,65940,3338776,1
29-02-2020,70360,3269615,1
29-02-2020,70401,3269615,2
29-02-2020,83539,3269615,1
01-03-2020,28422,3338776,1
01-03-2020,28422,3589974,2
01-03-2020,30442,3589974,3
01-03-2020,31642,3338776,2
01-03-2020,32102,3338776,1
01-03-2020,32102,3589974,1
01-03-2020,32722,3338776,2
01-03-2020,32722,3589974,2
01-03-2020,34082,3338776,1
01-03-2020,37203,3338776,2
01-03-2020,38243,3589974,2
01-03-2020,41713,3338776,1
01-03-2020,44612,3338776,2
01-03-2020,52780,3589974,2
01-03-2020,60181,3338776,1
01-03-2020,65265,3269615,1
01-03-2020,65940,3338776,1
01-03-2020,70360,3269615,1
02-03-2020,28902,3338776,1
02-03-2020,28902,3589974,1
02-03-2020,31642,3338776,1
02-03-2020,34082,3338776,1
02-03-2020,34122,3481968,2
02-03-2020,38243,3338776,2
02-03-2020,44612,3589974,1
02-03-2020,52520,3338776,1
02-03-2020,60181,3338776,1
02-03-2020,70401,3269615,2
02-03-2020,81490,3481968,1
02-03-2020,83539,3269615,2
03-03-2020,30322,3338776,2
03-03-2020,30442,3589974,1
03-03-2020,32722,3589974,1
03-03-2020,34082,3589974,1
03-03-2020,37203,3338776,1
03-03-2020,38243,3589974,1
03-03-2020,39633,3338776,1
03-03-2020,46299,3589974,1
03-03-2020,52780,3589974,2
03-03-2020,60181,3589974,2
03-03-2020,70401,3269615,2
03-03-2020,83539,3269615,1
04-03-2020,5156,3481968,1
04-03-2020,28422,3589974,1
04-03-2020,28902,3338776,2
04-03-2020,30382,3589974,1
04-03-2020,30442,3589974,1
04-03-2020,31642,3338776,2
04-03-2020,31642,3589974,1
04-03-2020,32722,3338776,4
04-03-2020,34082,3338776,1
04-03-2020,37263,3589974,2
04-03-2020,38243,3338776,1
04-03-2020,38243,3589974,1
04-03-2020,44612,3589974,1
04-03-2020,46022,3338776,1
04-03-2020,52760,3589974,1
04-03-2020,60181,3338776,1
04-03-2020,65940,3338776,2
04-03-2020,75776,3589974,2
05-03-2020,28422,3589974,1
05-03-2020,28902,3338776,3
05-03-2020,30322,3338776,2
05-03-2020,30382,3589974,2
05-03-2020,30442,3338776,1
05-03-2020,30442,3589974,1
05-03-2020,31642,3338776,4
05-03-2020,31642,3589974,1
05-03-2020,32102,3338776,4
05-03-2020,32102,3589974,2
05-03-2020,32722,3338776,1
05-03-2020,32722,3589974,3
05-03-2020,34082,3338776,9
05-03-2020,34082,3589974,1
05-03-2020,34122,3481968,2
05-03-2020,37263,3589974,2
05-03-2020,38243,3338776,1
05-03-2020,38243,3589974,2
05-03-2020,39633,3338776,2
05-03-2020,41713,3338776,1
05-03-2020,41713,3589974,3
05-03-2020,44612,3589974,2
05-03-2020,46022,3338776,2
05-03-2020,46299,3338776,1
05-03-2020,46299,3589974,2
05-03-2020,52520,3338776,3
05-03-2020,52520,3589974,3
05-03-2020,52780,3589974,3
05-03-2020,60181,3338776,2
05-03-2020,60181,3589974,2
05-03-2020,65245,3269615,1
05-03-2020,65940,3338776,1
05-03-2020,81490,3481968,1
06-03-2020,28422,3338776,1
06-03-2020,28902,3338776,5
06-03-2020,28902,3589974,6
06-03-2020,30442,3338776,1
06-03-2020,30442,3589974,1
06-03-2020,31642,3338776,11
06-03-2020,32102,3338776,1
06-03-2020,32102,3589974,2
06-03-2020,32722,3589974,2
06-03-2020,34082,3338776,3
06-03-2020,34082,3589974,1
06-03-2020,37203,3338776,2
06-03-2020,37263,3589974,0
06-03-2020,38243,3338776,8
06-03-2020,38243,3589974,4
06-03-2020,39633,3338776,1
06-03-2020,41713,3338776,1
06-03-2020,41713,3589974,1
06-03-2020,44612,3338776,1
06-03-2020,44612,3589974,2
06-03-2020,46022,3338776,1
06-03-2020,46299,3589974,1
06-03-2020,52520,3338776,1
06-03-2020,52760,3338776,2
06-03-2020,52760,3589974,2
06-03-2020,52780,3589974,2
06-03-2020,60181,3338776,2
06-03-2020,65245,3269615,1
06-03-2020,70360,3269615,1
06-03-2020,75776,3589974,1
07-03-2020,28902,3338776,4
07-03-2020,28902,3589974,1
07-03-2020,30322,3338776,4
07-03-2020,30382,3589974,1
07-03-2020,30442,3338776,2
07-03-2020,30442,3589974,2
07-03-2020,31642,3338776,3
07-03-2020,32102,3338776,2
07-03-2020,32102,3589974,1
07-03-2020,32722,3338776,2
07-03-2020,32722,3589974,2
07-03-2020,34082,3338776,3
07-03-2020,34082,3589974,1
07-03-2020,37263,3589974,5
07-03-2020,38243,3338776,6
07-03-2020,38243,3589974,3
07-03-2020,39098,3589974,1
07-03-2020,39633,3338776,2
07-03-2020,41713,3338776,2
07-03-2020,41713,3589974,2
07-03-2020,44612,3338776,1
07-03-2020,44612,3589974,4
07-03-2020,46022,3338776,1
07-03-2020,46299,3338776,4
07-03-2020,46299,3589974,1
07-03-2020,52520,3338776,5
07-03-2020,52520,3589974,2
07-03-2020,52760,3338776,1
07-03-2020,52760,3589974,2
07-03-2020,52780,3589974,4
07-03-2020,60181,3338776,1
07-03-2020,65940,3338776,1
07-03-2020,69100,3269615,1
07-03-2020,75776,3589974,2
08-03-2020,28422,3338776,1
08-03-2020,28422,3589974,1
08-03-2020,28902,3338776,1
08-03-2020,28902,3589974,2
08-03-2020,30322,3338776,2
08-03-2020,30442,3338776,1
08-03-2020,30442,3589974,4
08-03-2020,31642,3338776,2
08-03-2020,31642,3589974,1
08-03-2020,32102,3338776,1
08-03-2020,32722,3338776,2
08-03-2020,32722,3589974,3
08-03-2020,34082,3338776,6
08-03-2020,34082,3589974,1
08-03-2020,34122,3481968,1
08-03-2020,37163,3481968,2
08-03-2020,38243,3338776,7
08-03-2020,38243,3589974,1
08-03-2020,39633,3338776,2
08-03-2020,44612,3338776,2
08-03-2020,44612,3589974,4
08-03-2020,46022,3338776,1
08-03-2020,46299,3338776,1
08-03-2020,46299,3589974,2
08-03-2020,52520,3338776,2
08-03-2020,52520,3589974,2
08-03-2020,52760,3338776,1
08-03-2020,52760,3589974,3
08-03-2020,52780,3589974,4
08-03-2020,60181,3338776,1
08-03-2020,70360,3269615,1
08-03-2020,83539,3269615,1
09-03-2020,28422,3338776,2
09-03-2020,28902,3338776,1
09-03-2020,28902,3589974,2
09-03-2020,30382,3589974,1
09-03-2020,30442,3589974,2
09-03-2020,31642,3338776,3
09-03-2020,31642,3589974,1
09-03-2020,32102,3338776,1
09-03-2020,32102,3589974,1
09-03-2020,32722,3338776,1
09-03-2020,32722,3589974,1
09-03-2020,34082,3338776,5
09-03-2020,34122,3481968,1
09-03-2020,37163,3481968,1
09-03-2020,37203,3338776,1
09-03-2020,37263,3589974,1
09-03-2020,38243,3338776,1
09-03-2020,39098,3589974,1
09-03-2020,39633,3338776,2
09-03-2020,41713,3338776,1
09-03-2020,41713,3589974,4
09-03-2020,44612,3589974,2
09-03-2020,46022,3338776,1
09-03-2020,46299,3338776,1
09-03-2020,52520,3338776,2
09-03-2020,52760,3338776,1
09-03-2020,52780,3589974,1
09-03-2020,60181,3338776,1
09-03-2020,75776,3589974,1
10-03-2020,5156,3481968,1
10-03-2020,28422,3338776,1
10-03-2020,30322,3338776,2
10-03-2020,31642,3338776,2
10-03-2020,31642,3589974,3
10-03-2020,32102,3589974,1
10-03-2020,32722,3338776,1
10-03-2020,34082,3338776,4
10-03-2020,38243,3338776,5
10-03-2020,39098,3589974,1
10-03-2020,41713,3338776,3
10-03-2020,41713,3589974,2
10-03-2020,44612,3338776,1
10-03-2020,44612,3589974,1
10-03-2020,46299,3589974,2
10-03-2020,52520,3589974,2
10-03-2020,52760,3338776,1
10-03-2020,52760,3589974,1
10-03-2020,52780,3589974,2
10-03-2020,60181,3338776,1
10-03-2020,60181,3589974,8
10-03-2020,65265,3269615,1
10-03-2020,65940,3338776,4
10-03-2020,75776,3589974,1
10-03-2020,81490,3481968,1
11-03-2020,28422,3338776,1
11-03-2020,28422,3589974,1
11-03-2020,28902,3338776,2
11-03-2020,28902,3589974,3
11-03-2020,30442,3338776,1
11-03-2020,31642,3338776,2
11-03-2020,32102,3338776,1
11-03-2020,32102,3589974,3
11-03-2020,32722,3589974,2
11-03-2020,34082,3338776,3
11-03-2020,34082,3589974,1
11-03-2020,37203,3338776,1
11-03-2020,37263,3589974,2
11-03-2020,38243,3589974,1
11-03-2020,41713,3338776,1
11-03-2020,41713,3589974,1
11-03-2020,44612,3338776,1
11-03-2020,44612,3589974,1
11-03-2020,46022,3338776,4
11-03-2020,46299,3338776,3
11-03-2020,52520,3589974,1
11-03-2020,60181,3338776,1
11-03-2020,60181,3589974,1
11-03-2020,65940,3338776,1
11-03-2020,75776,3589974,1
11-03-2020,81490,3481968,1
12-03-2020,28422,3589974,1
12-03-2020,28902,3338776,2
12-03-2020,30442,3338776,1
12-03-2020,30442,3589974,1
12-03-2020,31642,3338776,3
12-03-2020,32102,3338776,3
12-03-2020,32102,3589974,1
12-03-2020,32722,3338776,3
12-03-2020,32722,3589974,1
12-03-2020,34082,3338776,2
12-03-2020,34082,3589974,1
12-03-2020,37203,3338776,2
12-03-2020,37263,3589974,1
12-03-2020,38243,3338776,5
12-03-2020,38243,3589974,1
12-03-2020,39098,3589974,3
12-03-2020,39633,3338776,1
12-03-2020,41713,3589974,2
12-03-2020,44612,3338776,1
12-03-2020,44612,3589974,1
12-03-2020,46299,3338776,2
12-03-2020,52520,3338776,1
12-03-2020,52520,3589974,1
12-03-2020,52780,3589974,5
12-03-2020,60181,3338776,1
12-03-2020,65265,3269615,2
12-03-2020,65940,3338776,2
12-03-2020,75776,3589974,1
13-03-2020,28422,3338776,3
13-03-2020,28422,3589974,1
13-03-2020,28902,3338776,3
13-03-2020,30322,3338776,1
13-03-2020,30382,3589974,3
13-03-2020,30442,3338776,2
13-03-2020,30442,3589974,2
13-03-2020,31642,3338776,3
13-03-2020,31642,3589974,1
13-03-2020,32102,3338776,2
13-03-2020,32102,3589974,2
13-03-2020,32722,3338776,1
13-03-2020,32722,3589974,2
13-03-2020,34082,3338776,4
13-03-2020,37203,3338776,3
13-03-2020,37263,3589974,1
13-03-2020,38243,3338776,2
13-03-2020,38243,3589974,3
13-03-2020,39098,3589974,2
13-03-2020,39633,3338776,3
13-03-2020,41713,3338776,1
13-03-2020,41713,3589974,1
13-03-2020,44612,3338776,1
13-03-2020,44612,3589974,5
13-03-2020,46022,3338776,2
13-03-2020,46299,3589974,3
13-03-2020,52520,3338776,2
13-03-2020,52780,3589974,2
13-03-2020,60181,3338776,2
13-03-2020,65940,3338776,3
13-03-2020,75776,3589974,1
13-03-2020,81490,3481968,2
13-03-2020,83539,3269615,1
14-03-2020,28422,3589974,1
14-03-2020,28902,3338776,2
14-03-2020,28902,3589974,3
14-03-2020,30322,3338776,1
14-03-2020,30382,3589974,3
14-03-2020,30442,3338776,2
14-03-2020,30442,3589974,4
14-03-2020,31642,3338776,1
14-03-2020,31642,3589974,1
14-03-2020,32722,3338776,2
14-03-2020,32722,3589974,2
14-03-2020,34082,3338776,4
14-03-2020,34082,3589974,1
14-03-2020,37263,3589974,4
14-03-2020,38243,3338776,3
14-03-2020,38243,3589974,2
14-03-2020,39098,3589974,2
14-03-2020,39633,3338776,1
14-03-2020,41713,3338776,1
14-03-2020,41713,3589974,3
14-03-2020,44612,3338776,2
14-03-2020,44612,3589974,2
14-03-2020,46022,3338776,1
14-03-2020,46299,3338776,1
14-03-2020,46299,3589974,4
14-03-2020,52760,3338776,1
14-03-2020,52780,3589974,1
14-03-2020,60181,3338776,1
14-03-2020,60181,3589974,1
14-03-2020,65940,3338776,1
14-03-2020,81490,3481968,1
15-03-2020,28422,3589974,1
15-03-2020,28902,3338776,3
15-03-2020,28902,3589974,1
15-03-2020,30322,3338776,3
15-03-2020,30382,3589974,1
15-03-2020,30442,3338776,2
15-03-2020,30442,3589974,2
15-03-2020,31642,3338776,1
15-03-2020,32102,3589974,1
15-03-2020,32722,3338776,1
15-03-2020,34082,3338776,1
15-03-2020,34122,3481968,2
15-03-2020,37203,3338776,3
15-03-2020,37263,3589974,2
15-03-2020,38243,3338776,7
15-03-2020,38243,3589974,3
15-03-2020,39098,3589974,2
15-03-2020,39633,3338776,1
15-03-2020,41713,3589974,1
15-03-2020,44612,3338776,1
15-03-2020,44612,3589974,3
15-03-2020,46022,3338776,2
15-03-2020,46299,3338776,4
15-03-2020,46299,3589974,1
15-03-2020,52520,3589974,3
15-03-2020,52760,3338776,1
15-03-2020,52760,3589974,2
15-03-2020,52780,3589974,5
15-03-2020,60181,3338776,1
15-03-2020,65940,3338776,3
15-03-2020,69100,3269615,3
15-03-2020,75776,3589974,1
16-03-2020,32102,3589974,1
16-03-2020,34122,3481968,1
16-03-2020,38243,3589974,1
16-03-2020,39633,3338776,1
16-03-2020,52760,3589974,1
17-03-2020,5156,3481968,1
17-03-2020,32722,3338776,1
17-03-2020,34082,3338776,1
17-03-2020,38243,3338776,1
17-03-2020,38243,3589974,1
17-03-2020,41713,3589974,2
17-03-2020,44612,3589974,1
17-03-2020,46022,3338776,2
17-03-2020,46299,3589974,1
17-03-2020,52780,3589974,1
17-03-2020,60181,3338776,1
17-03-2020,75776,3589974,1
17-03-2020,83539,3269615,2
18-03-2020,28422,3589974,1
18-03-2020,28902,3338776,1
18-03-2020,28902,3589974,1
18-03-2020,30322,3338776,1
18-03-2020,34082,3338776,1
18-03-2020,34122,3481968,1
18-03-2020,52780,3589974,2
18-03-2020,65265,3269615,1
18-03-2020,65940,3338776,2
18-03-2020,75776,3589974,1
19-03-2020,28422,3589974,2
19-03-2020,30442,3338776,1
19-03-2020,32722,3338776,1
19-03-2020,34082,3338776,1
19-03-2020,38243,3589974,1
19-03-2020,46299,3338776,1
19-03-2020,75776,3589974,3
19-03-2020,81490,3481968,1
19-03-2020,83539,3269615,1
20-03-2020,28902,3589974,1
20-03-2020,30322,3338776,1
20-03-2020,31642,3338776,1
20-03-2020,32722,3589974,1
20-03-2020,34082,3338776,1
20-03-2020,37203,3338776,1
20-03-2020,38243,3589974,1
20-03-2020,52780,3589974,2
21-03-2020,28902,3589974,1
21-03-2020,30382,3589974,2
21-03-2020,39098,3589974,1
21-03-2020,46022,3338776,1
21-03-2020,68500,3269615,1
22-03-2020,28902,3338776,3
22-03-2020,28902,3589974,1
22-03-2020,30382,3589974,1
22-03-2020,34122,3481968,1
22-03-2020,37163,3481968,1
22-03-2020,41713,3589974,1
22-03-2020,44612,3338776,1
22-03-2020,52760,3338776,1
22-03-2020,52760,3589974,1
22-03-2020,81490,3481968,1
23-03-2020,28422,3589974,1
23-03-2020,28902,3338776,3
23-03-2020,34122,3481968,1
23-03-2020,52780,3589974,2
24-03-2020,28422,3338776,1
24-03-2020,41713,3589974,1
24-03-2020,46022,3338776,1
25-03-2020,39098,3589974,1
25-03-2020,81490,3481968,2
27-03-2020,46022,3338776,1
27-03-2020,81490,3481968,1
30-03-2020,46022,3338776,2
01-04-2020,46022,3338776,1
17-05-2020,28422,3589974,1
17-05-2020,28902,3338776,3
17-05-2020,28902,3589974,3
17-05-2020,30442,3338776,1
17-05-2020,30442,3589974,1
17-05-2020,32722,3589974,2
17-05-2020,34082,3338776,1
17-05-2020,34122,3481968,1
17-05-2020,37163,3481968,1
17-05-2020,37263,3589974,1
17-05-2020,39098,3589974,1
17-05-2020,39633,3338776,1
17-05-2020,44612,3338776,1
17-05-2020,44612,3589974,2
17-05-2020,52520,3338776,1
17-05-2020,52520,3589974,2
17-05-2020,52760,3338776,1
17-05-2020,65940,3338776,1
17-05-2020,81490,3481968,2
18-05-2020,5156,3481968,2
18-05-2020,28902,3338776,3
18-05-2020,32102,3589974,1
18-05-2020,32722,3589974,1
18-05-2020,34082,3338776,1
18-05-2020,34122,3481968,1
18-05-2020,37163,3481968,1
18-05-2020,39633,3338776,2
18-05-2020,44612,3338776,1
18-05-2020,46299,3338776,1
18-05-2020,52520,3338776,1
18-05-2020,52780,3589974,1
18-05-2020,60181,3338776,1
18-05-2020,60181,3589974,1
18-05-2020,81490,3481968,2
19-05-2020,28422,3338776,1
19-05-2020,28422,3589974,1
19-05-2020,28902,3589974,1
19-05-2020,30382,3589974,1
19-05-2020,30442,3589974,1
19-05-2020,41713,3338776,1
19-05-2020,41713,3589974,1
19-05-2020,44612,3338776,1
19-05-2020,46299,3589974,1
19-05-2020,52520,3338776,1
19-05-2020,52520,3589974,1
19-05-2020,60181,3589974,1
19-05-2020,81490,3481968,1
20-05-2020,28902,3338776,2
20-05-2020,28902,3589974,1
20-05-2020,30382,3589974,1
20-05-2020,32722,3338776,1
20-05-2020,34082,3338776,2
20-05-2020,34082,3589974,1
20-05-2020,37163,3481968,1
20-05-2020,37263,3589974,1
20-05-2020,44612,3338776,2
21-05-2020,28902,3338776,3
21-05-2020,31642,3338776,1
21-05-2020,32102,3338776,3
21-05-2020,32722,3338776,1
21-05-2020,32722,3589974,1
21-05-2020,34082,3338776,1
21-05-2020,34082,3589974,1
21-05-2020,37163,3481968,1
21-05-2020,37203,3338776,1
21-05-2020,38243,3589974,1
21-05-2020,39633,3338776,1
21-05-2020,44612,3589974,1
21-05-2020,46299,3338776,1
21-05-2020,46299,3589974,1
21-05-2020,52520,3338776,3
21-05-2020,52520,3589974,1
21-05-2020,52780,3589974,1
21-05-2020,60181,3338776,1
21-05-2020,60181,3589974,1
21-05-2020,65940,3338776,1
21-05-2020,69100,3269615,1
21-05-2020,70401,3269615,1
22-05-2020,28902,3589974,1
22-05-2020,30382,3589974,1
22-05-2020,30442,3589974,1
22-05-2020,32102,3338776,1
22-05-2020,34082,3589974,1
22-05-2020,37203,3338776,2
22-05-2020,44612,3338776,2
22-05-2020,44612,3589974,1
22-05-2020,52760,3589974,1
22-05-2020,52780,3589974,1
22-05-2020,69100,3269615,1
22-05-2020,81490,3481968,1
23-05-2020,5156,3481968,1
23-05-2020,28422,3338776,1
23-05-2020,28422,3589974,1
23-05-2020,28902,3338776,2
23-05-2020,30442,3338776,1
23-05-2020,34082,3589974,1
23-05-2020,37203,3338776,2
23-05-2020,38243,3338776,1
23-05-2020,39098,3589974,1
23-05-2020,44612,3338776,1
23-05-2020,46299,3338776,1
23-05-2020,46299,3589974,1
23-05-2020,60181,3338776,1
23-05-2020,65245,3269615,1
23-05-2020,69100,3269615,1
24-05-2020,5156,3481968,1
24-05-2020,28422,3589974,1
24-05-2020,28902,3338776,1
24-05-2020,30442,3589974,1
24-05-2020,32722,3338776,1
24-05-2020,32722,3589974,1
24-05-2020,34082,3589974,1
24-05-2020,37163,3481968,2
24-05-2020,37203,3338776,1
24-05-2020,38243,3589974,1
24-05-2020,39633,3338776,1
24-05-2020,44612,3338776,2
24-05-2020,46299,3338776,1
24-05-2020,52760,3338776,1
24-05-2020,65245,3269615,2
24-05-2020,65940,3338776,1
25-05-2020,5156,3481968,2
25-05-2020,28422,3338776,1
25-05-2020,28902,3338776,1
25-05-2020,28902,3589974,3
25-05-2020,31642,3338776,1
25-05-2020,32102,3338776,1
25-05-2020,32102,3589974,2
25-05-2020,34082,3338776,1
25-05-2020,34082,3589974,1
25-05-2020,37203,3338776,1
25-05-2020,38243,3338776,2
25-05-2020,41713,3589974,1
25-05-2020,44612,3589974,2
25-05-2020,52780,3589974,1
25-05-2020,60181,3589974,1
25-05-2020,70360,3269615,2
26-05-2020,28902,3338776,1
26-05-2020,30382,3589974,1
26-05-2020,31642,3589974,1
26-05-2020,32102,3589974,1
26-05-2020,38243,3338776,1
26-05-2020,52520,3338776,1
26-05-2020,52520,3589974,1
26-05-2020,52760,3338776,1
26-05-2020,52780,3589974,1
26-05-2020,60181,3338776,2
26-05-2020,65245,3269615,1
26-05-2020,70360,3269615,1
26-05-2020,70401,3269615,3
27-05-2020,28902,3338776,1
27-05-2020,28902,3589974,4
27-05-2020,30442,3589974,1
27-05-2020,37203,3338776,1
27-05-2020,38243,3338776,1
27-05-2020,44612,3338776,1
27-05-2020,44612,3589974,1
27-05-2020,52520,3589974,1
27-05-2020,60181,3338776,1
27-05-2020,65265,3269615,1
27-05-2020,69100,3269615,1
27-05-2020,81490,3481968,3
28-05-2020,28902,3338776,1
28-05-2020,30322,3338776,1
28-05-2020,30442,3338776,1
28-05-2020,32722,3338776,1
28-05-2020,32722,3589974,1
28-05-2020,37163,3481968,1
28-05-2020,38243,3338776,1
28-05-2020,41713,3589974,1
28-05-2020,44612,3338776,1
28-05-2020,44612,3589974,1
28-05-2020,46299,3338776,1
28-05-2020,52520,3338776,1
28-05-2020,65245,3269615,1
28-05-2020,65265,3269615,1
28-05-2020,68500,3269615,1
28-05-2020,83539,3269615,1
29-05-2020,28902,3589974,1
29-05-2020,30382,3589974,1
29-05-2020,31642,3338776,2
29-05-2020,31642,3589974,1
29-05-2020,34082,3338776,4
29-05-2020,34082,3589974,1
29-05-2020,34122,3481968,1
29-05-2020,37203,3338776,2
29-05-2020,39098,3589974,1
29-05-2020,41713,3589974,1
29-05-2020,46299,3338776,1
29-05-2020,52520,3338776,1
29-05-2020,52760,3338776,2
29-05-2020,70401,3269615,1
29-05-2020,83539,3269615,1
30-05-2020,28902,3338776,1
30-05-2020,30442,3589974,1
30-05-2020,31642,3589974,1
30-05-2020,34082,3338776,1
30-05-2020,37203,3338776,2
30-05-2020,38243,3338776,1
30-05-2020,41713,3338776,1
30-05-2020,41713,3589974,1
30-05-2020,44612,3338776,2
30-05-2020,44612,3589974,2
30-05-2020,52760,3338776,1
30-05-2020,52780,3589974,1
30-05-2020,65940,3338776,1
30-05-2020,68500,3269615,2
30-05-2020,69100,3269615,1
30-05-2020,70360,3269615,1
30-05-2020,75776,3589974,2
30-05-2020,83539,3269615,1
31-05-2020,28422,3589974,1
31-05-2020,28902,3338776,1
31-05-2020,28902,3589974,2
31-05-2020,30322,3338776,1
31-05-2020,31642,3338776,2
31-05-2020,31642,3589974,1
31-05-2020,32722,3338776,1
31-05-2020,34082,3338776,2
31-05-2020,37203,3338776,1
31-05-2020,37263,3589974,1
31-05-2020,38243,3589974,1
31-05-2020,41713,3338776,1
31-05-2020,41713,3589974,1
31-05-2020,52520,3338776,2
31-05-2020,68500,3269615,1
31-05-2020,70360,3269615,1
31-05-2020,70401,3269615,1
31-05-2020,81490,3481968,2
01-06-2020,28422,3338776,1
01-06-2020,28422,3589974,1
01-06-2020,28902,3338776,1
01-06-2020,30442,3589974,1
01-06-2020,31642,3338776,2
01-06-2020,34082,3338776,0
01-06-2020,34082,3589974,1
01-06-2020,34122,3481968,1
01-06-2020,37203,3338776,2
01-06-2020,38243,3338776,1
01-06-2020,38243,3589974,1
01-06-2020,46299,3338776,1
01-06-2020,52520,3338776,1
01-06-2020,52760,3589974,1
01-06-2020,65245,3269615,1
01-06-2020,68500,3269615,1
02-06-2020,28422,3338776,1
02-06-2020,28902,3589974,2
02-06-2020,31642,3338776,1
02-06-2020,32722,3589974,2
02-06-2020,34082,3338776,1
02-06-2020,34082,3589974,1
02-06-2020,34122,3481968,2
02-06-2020,37203,3338776,1
02-06-2020,38243,3338776,1
02-06-2020,38243,3589974,2
02-06-2020,44612,3338776,1
02-06-2020,44612,3589974,1
02-06-2020,52780,3589974,1
02-06-2020,65245,3269615,1
02-06-2020,70401,3269615,1
02-06-2020,75776,3589974,1
02-06-2020,83539,3269615,1
03-06-2020,28902,3338776,1
03-06-2020,30322,3338776,1
03-06-2020,30442,3589974,1
03-06-2020,32722,3589974,4
03-06-2020,34122,3481968,2
03-06-2020,37163,3481968,1
03-06-2020,37203,3338776,1
03-06-2020,38243,3338776,3
03-06-2020,39098,3589974,4
03-06-2020,44612,3338776,2
03-06-2020,46022,3338776,1
03-06-2020,46299,3338776,2
03-06-2020,46299,3589974,1
03-06-2020,52760,3589974,2
03-06-2020,60181,3338776,1
03-06-2020,60181,3589974,1
03-06-2020,65265,3269615,3
03-06-2020,75776,3589974,1
03-06-2020,83539,3269615,1
04-06-2020,28422,3338776,1
04-06-2020,28422,3589974,1
04-06-2020,28902,3338776,2
04-06-2020,28902,3589974,1
04-06-2020,32722,3338776,3
04-06-2020,37163,3481968,1
04-06-2020,37203,3338776,1
04-06-2020,38243,3338776,2
