,WHIDX,SKUIDX,SALE_DATE,TOTAL_QTY
1260,41713,3338776,2020-03-09,1
1261,41713,3338776,2020-03-11,1
1262,41713,3338776,2020-03-13,1
1263,41713,3338776,2020-03-14,1
1264,41713,3338776,2020-05-19,1
1265,41713,3338776,2020-05-30,1
1266,41713,3338776,2020-05-31,1
1267,41713,3338776,2020-06-07,1
1268,41713,3338776,2020-06-19,1
1269,41713,3338776,2020-06-20,1
1270,41713,3338776,2020-06-26,1
1271,41713,3338776,2020-06-28,1
1272,41713,3338776,2020-06-29,1
1273,41713,3338776,2020-07-01,1
1274,41713,3338776,2020-07-04,1
1275,41713,3338776,2020-07-09,1
1276,41713,3338776,2020-07-11,1
1277,41713,3338776,2020-07-14,1
1278,41713,3338776,2020-07-15,1
1279,41713,3338776,2020-07-25,1
1280,41713,3338776,2020-07-30,1
1281,41713,3338776,2020-08-04,1
1282,41713,3338776,2020-08-22,1
1283,41713,3338776,2020-09-08,1
1284,41713,3338776,2020-09-09,1
1285,41713,3338776,2020-09-12,1
1286,41713,3338776,2020-09-27,1
1287,41713,3338776,2020-10-04,1
1288,41713,3338776,2020-10-14,1
1289,41713,3338776,2020-10-18,1
1290,41713,3338776,2020-10-23,1
1291,41713,3338776,2020-11-04,1
1292,41713,3338776,2020-11-05,1
1293,41713,3338776,2020-11-06,1
1294,41713,3338776,2020-11-11,1
1295,41713,3338776,2020-11-12,1
1296,41713,3338776,2020-11-15,1
1297,41713,3338776,2020-11-17,1
1298,41713,3338776,2020-11-18,1
1299,41713,3338776,2020-11-23,1
1300,41713,3338776,2020-11-25,1
1301,41713,3338776,2020-11-26,1
1302,41713,3338776,2020-11-28,1
1303,41713,3338776,2020-12-01,1
1304,41713,3338776,2020-12-02,1
1305,41713,3338776,2020-12-03,1
1306,41713,3338776,2020-12-04,1
1307,41713,3338776,2020-12-06,1
1308,41713,3338776,2020-12-08,1
1309,41713,3338776,2020-12-10,1
1310,41713,3338776,2020-12-11,1
1311,41713,3338776,2020-12-12,1
1312,41713,3338776,2020-12-14,1
1313,41713,3338776,2020-12-15,1
1314,41713,3338776,2020-12-16,1
1315,41713,3338776,2020-12-18,1
1316,41713,3338776,2020-12-22,1
1317,41713,3338776,2020-12-23,1
1318,41713,3338776,2020-12-28,1
1319,44612,3338776,2019-07-19,1
1320,44612,3338776,2019-07-24,1
1321,44612,3338776,2019-07-25,1
1322,44612,3338776,2019-07-26,1
1323,44612,3338776,2019-07-30,1
1324,44612,3338776,2019-07-31,1
1325,44612,3338776,2019-08-02,1
1326,44612,3338776,2019-08-07,1
1327,44612,3338776,2019-08-11,1
1328,44612,3338776,2019-08-24,1
1329,44612,3338776,2019-08-25,1
1330,44612,3338776,2019-08-26,1
1331,44612,3338776,2019-08-27,1
1332,44612,3338776,2019-08-29,1
1333,44612,3338776,2019-08-31,1
1334,44612,3338776,2019-09-01,1
1335,44612,3338776,2019-09-04,1
1336,44612,3338776,2019-09-06,1
1337,44612,3338776,2019-09-09,1
1338,44612,3338776,2019-09-10,1
1339,44612,3338776,2019-09-11,1
1340,44612,3338776,2019-09-13,1
1341,44612,3338776,2019-09-19,1
1342,44612,3338776,2019-09-25,1
1343,44612,3338776,2019-09-29,1
1344,44612,3338776,2019-10-01,1
1345,44612,3338776,2019-10-04,1
1346,44612,3338776,2019-10-13,1
1347,44612,3338776,2019-10-16,1
1348,44612,3338776,2019-10-19,1
1349,44612,3338776,2019-10-23,1
1350,44612,3338776,2019-10-26,1
1351,44612,3338776,2019-10-29,1
1352,44612,3338776,2019-10-30,1
1353,44612,3338776,2019-11-03,1
1354,44612,3338776,2019-11-06,1
1355,44612,3338776,2019-11-15,1
1356,44612,3338776,2019-11-24,1
1357,44612,3338776,2019-12-17,1
1358,44612,3338776,2019-12-18,1
1359,44612,3338776,2019-12-19,1
1360,44612,3338776,2019-12-20,1
1361,44612,3338776,2019-12-21,1
1362,44612,3338776,2019-12-29,1
1363,44612,3338776,2019-12-30,1
1364,44612,3338776,2019-12-31,1
1365,44612,3338776,2020-01-03,1
1366,44612,3338776,2020-01-07,1
1367,44612,3338776,2020-01-08,1
1368,44612,3338776,2020-01-09,1
1369,44612,3338776,2020-01-11,1
1370,44612,3338776,2020-01-18,1
1371,44612,3338776,2020-01-23,1
1372,44612,3338776,2020-01-25,1
1373,44612,3338776,2020-01-30,1
1374,44612,3338776,2020-01-31,1
1375,44612,3338776,2020-02-06,1
1376,44612,3338776,2020-02-07,1
1377,44612,3338776,2020-02-08,1
1378,44612,3338776,2020-02-09,1
1379,44612,3338776,2020-02-10,1
1380,44612,3338776,2020-02-12,1
1381,44612,3338776,2020-02-13,1
1382,44612,3338776,2020-02-14,1
1383,44612,3338776,2020-02-19,1
1384,44612,3338776,2020-02-20,1
1385,44612,3338776,2020-02-22,1
1386,44612,3338776,2020-02-29,1
1387,44612,3338776,2020-03-06,1
1388,44612,3338776,2020-03-07,1
1389,44612,3338776,2020-03-10,1
1390,44612,3338776,2020-03-12,1
1391,44612,3338776,2020-03-13,1
1392,44612,3338776,2020-03-15,1
1393,44612,3338776,2020-03-22,1
1394,44612,3338776,2020-05-17,1
1395,44612,3338776,2020-05-18,1
1396,44612,3338776,2020-05-19,1
1397,44612,3338776,2020-05-23,1
1398,44612,3338776,2020-05-27,1
1399,44612,3338776,2020-06-02,1
1400,44612,3338776,2020-06-04,1
1401,44612,3338776,2020-06-10,1
1402,44612,3338776,2020-06-11,1
1403,44612,3338776,2020-06-14,1
1404,44612,3338776,2020-06-17,1
1405,44612,3338776,2020-06-20,1
1406,44612,3338776,2020-06-26,1
1407,44612,3338776,2020-07-06,1
1408,44612,3338776,2020-07-08,1
1409,44612,3338776,2020-07-09,1
1410,44612,3338776,2020-07-12,1
1411,44612,3338776,2020-07-13,1
1412,44612,3338776,2020-07-17,1
1413,44612,3338776,2020-07-19,1
1414,44612,3338776,2020-07-21,1
1415,44612,3338776,2020-07-24,1
1416,44612,3338776,2020-08-02,1
1417,44612,3338776,2020-08-03,1
1418,44612,3338776,2020-08-07,1
1419,44612,3338776,2020-08-11,1
1420,44612,3338776,2020-08-12,1
1421,44612,3338776,2020-08-17,1
1422,44612,3338776,2020-08-21,1
1423,44612,3338776,2020-08-24,1
1424,44612,3338776,2020-08-25,1
1425,44612,3338776,2020-08-26,1
1426,44612,3338776,2020-09-03,1
1427,44612,3338776,2020-09-05,1
1428,44612,3338776,2020-09-07,1
1429,44612,3338776,2020-09-12,1
1430,44612,3338776,2020-09-13,1
1431,44612,3338776,2020-09-26,1
1432,44612,3338776,2020-09-27,1
1433,44612,3338776,2020-10-02,1
1434,44612,3338776,2020-10-09,1
1435,44612,3338776,2020-10-11,1
1436,44612,3338776,2020-10-13,1
1437,44612,3338776,2020-10-21,1
1438,44612,3338776,2020-10-28,1
1439,44612,3338776,2020-10-30,1
1440,44612,3338776,2020-10-31,1
1441,44612,3338776,2020-11-09,1
1442,44612,3338776,2020-11-12,1
1443,44612,3338776,2020-11-15,1
1444,44612,3338776,2020-11-17,1
1445,44612,3338776,2020-11-19,1
1446,44612,3338776,2020-11-22,1
1447,44612,3338776,2020-11-25,1
1448,44612,3338776,2020-12-01,1
1449,44612,3338776,2020-12-04,1
1450,44612,3338776,2020-12-08,1
1451,44612,3338776,2020-12-10,1
1452,44612,3338776,2020-12-17,1
1453,44612,3338776,2020-12-20,1
1454,44612,3338776,2020-12-24,1
1455,44612,3338776,2020-12-29,1
1456,46299,3338776,2019-07-09,1
1457,46299,3338776,2019-07-14,1
1458,46299,3338776,2019-07-19,1
1459,46299,3338776,2019-07-20,1
1460,46299,3338776,2019-07-22,1
1461,46299,3338776,2019-07-23,1
1462,46299,3338776,2019-07-28,1
1463,46299,3338776,2019-07-30,1
1464,46299,3338776,2019-07-31,1
1465,46299,3338776,2019-08-02,1
1466,46299,3338776,2019-08-06,1
1467,46299,3338776,2019-08-11,1
1468,46299,3338776,2019-08-12,1
1469,46299,3338776,2019-08-13,1
1470,46299,3338776,2019-08-16,1
1471,46299,3338776,2019-08-17,1
1472,46299,3338776,2019-08-19,1
1473,46299,3338776,2019-08-23,1
1474,46299,3338776,2019-08-24,1
1475,46299,3338776,2019-09-01,1
1476,46299,3338776,2019-09-10,1
1477,46299,3338776,2019-09-16,1
1478,46299,3338776,2019-09-17,1
1479,46299,3338776,2019-09-25,1
1480,46299,3338776,2019-09-27,1
1481,46299,3338776,2019-09-28,1
1482,46299,3338776,2019-09-30,1
1483,46299,3338776,2019-10-08,1
1484,46299,3338776,2019-10-09,1
1485,46299,3338776,2019-10-10,1
1486,46299,3338776,2019-10-11,1
1487,46299,3338776,2019-10-14,1
1488,46299,3338776,2019-10-15,1
1489,46299,3338776,2019-10-17,1
1490,46299,3338776,2019-10-19,1
1491,46299,3338776,2019-10-20,1
1492,46299,3338776,2019-10-22,1
1493,46299,3338776,2019-10-31,1
1494,46299,3338776,2019-11-01,1
1495,46299,3338776,2019-11-02,1
1496,46299,3338776,2019-11-05,1
1497,46299,3338776,2019-11-12,1
1498,46299,3338776,2019-11-15,1
1499,46299,3338776,2019-11-17,1
1500,46299,3338776,2019-11-23,1
1501,46299,3338776,2019-11-26,1
1502,46299,3338776,2019-11-29,1
1503,46299,3338776,2019-12-02,1
1504,46299,3338776,2019-12-03,1
1505,46299,3338776,2019-12-08,1
1506,46299,3338776,2019-12-12,1
1507,46299,3338776,2019-12-14,1
1508,46299,3338776,2019-12-15,1
1509,46299,3338776,2019-12-17,1
1510,46299,3338776,2019-12-18,1
1511,46299,3338776,2019-12-20,1
1512,46299,3338776,2019-12-22,1
1513,46299,3338776,2019-12-24,1
1514,46299,3338776,2019-12-31,1
1515,46299,3338776,2020-01-05,1
1516,46299,3338776,2020-01-12,1
1517,46299,3338776,2020-01-17,1
1518,46299,3338776,2020-02-01,1
1519,46299,3338776,2020-02-02,1
1520,46299,3338776,2020-02-04,1
1521,46299,3338776,2020-02-14,1
1522,46299,3338776,2020-02-16,1
1523,46299,3338776,2020-02-17,1
1524,46299,3338776,2020-02-18,1
1525,46299,3338776,2020-02-28,1
1526,46299,3338776,2020-03-05,1
1527,46299,3338776,2020-03-08,1
1528,46299,3338776,2020-03-09,1
1529,46299,3338776,2020-03-14,1
1530,46299,3338776,2020-03-19,1
1531,46299,3338776,2020-05-18,1
1532,46299,3338776,2020-05-21,1
1533,46299,3338776,2020-05-23,1
1534,46299,3338776,2020-05-24,1
1535,46299,3338776,2020-05-28,1
1536,46299,3338776,2020-05-29,1
1537,46299,3338776,2020-06-01,1
1538,46299,3338776,2020-06-08,1
1539,46299,3338776,2020-06-10,1
1540,46299,3338776,2020-06-14,1
1541,46299,3338776,2020-06-18,1
1542,46299,3338776,2020-06-22,1
1543,46299,3338776,2020-07-01,1
1544,46299,3338776,2020-07-04,1
1545,46299,3338776,2020-07-14,1
1546,46299,3338776,2020-07-20,1
1547,46299,3338776,2020-07-21,1
1548,46299,3338776,2020-07-25,1
1549,46299,3338776,2020-08-05,1
1550,46299,3338776,2020-08-16,1
1551,46299,3338776,2020-08-21,1
1552,46299,3338776,2020-08-23,1
1553,46299,3338776,2020-08-28,1
1554,46299,3338776,2020-08-29,1
1555,46299,3338776,2020-09-04,1
1556,46299,3338776,2020-09-05,1
1557,46299,3338776,2020-09-07,1
1558,46299,3338776,2020-09-11,1
1559,46299,3338776,2020-09-12,1
1560,46299,3338776,2020-09-15,1
1561,46299,3338776,2020-09-16,1
1562,46299,3338776,2020-09-17,1
1563,46299,3338776,2020-09-21,1
1564,46299,3338776,2020-09-27,1
1565,46299,3338776,2020-09-28,1
1566,46299,3338776,2020-10-05,1
1567,46299,3338776,2020-10-08,1
1568,46299,3338776,2020-10-09,1
1569,46299,3338776,2020-10-10,1
1570,46299,3338776,2020-10-11,1
1571,46299,3338776,2020-10-12,1
1572,46299,3338776,2020-10-27,1
1573,46299,3338776,2020-10-28,1
1574,46299,3338776,2020-10-29,1
1575,46299,3338776,2020-11-01,1
1576,46299,3338776,2020-11-06,1
1577,46299,3338776,2020-11-11,1
1578,46299,3338776,2020-11-14,1
1579,46299,3338776,2020-11-16,1
1580,46299,3338776,2020-11-18,1
1581,46299,3338776,2020-11-19,1
1582,46299,3338776,2020-11-21,1
1583,46299,3338776,2020-11-22,1
1584,46299,3338776,2020-11-25,1
1585,46299,3338776,2020-11-30,1
1586,46299,3338776,2020-12-02,1
1587,46299,3338776,2020-12-06,1
1588,46299,3338776,2020-12-12,1
1589,46299,3338776,2020-12-13,1
1590,46299,3338776,2020-12-18,1
1591,46299,3338776,2020-12-21,1
1592,46299,3338776,2020-12-23,1
1593,46299,3338776,2020-12-24,1
1594,46299,3338776,2020-12-26,1
1595,52780,3338776,2019-07-08,1
1596,52780,3338776,2019-07-09,1
1597,52780,3338776,2019-07-13,1
1598,52780,3338776,2019-07-15,1
1599,52780,3338776,2019-07-17,1
1600,52780,3338776,2019-07-18,1
1601,52780,3338776,2019-07-20,1
1602,52780,3338776,2019-07-22,1
1603,52780,3338776,2019-07-25,1
1604,52780,3338776,2019-07-29,1
1605,52780,3338776,2019-08-03,1
1606,52780,3338776,2019-08-07,1
1607,52780,3338776,2019-08-09,1
1608,52780,3338776,2019-08-14,1
1609,52780,3338776,2019-08-15,1
1610,52780,3338776,2019-08-17,1
1611,52780,3338776,2019-08-18,1
1612,52780,3338776,2019-08-21,1
1613,52780,3338776,2019-08-23,1
1614,52780,3338776,2019-08-27,1
1615,52780,3338776,2019-08-28,1
1616,52780,3338776,2019-09-04,1
1617,52780,3338776,2019-09-05,1
1618,52780,3338776,2019-09-06,1
1619,52780,3338776,2019-09-15,1
1620,52780,3338776,2019-09-16,1
1621,52780,3338776,2019-09-17,1
1622,52780,3338776,2019-09-21,1
1623,52780,3338776,2019-09-22,1
1624,52780,3338776,2019-09-29,1
1625,52780,3338776,2019-10-09,1
1626,52780,3338776,2019-10-10,1
1627,52780,3338776,2019-10-17,1
1628,52780,3338776,2019-10-18,1
1629,52780,3338776,2019-10-23,1
1630,52780,3338776,2019-10-26,1
1631,52780,3338776,2019-11-02,1
1632,52780,3338776,2019-11-07,1
1633,52780,3338776,2019-11-15,1
1634,52780,3338776,2019-11-18,1
1635,52780,3338776,2019-11-20,1
1636,52780,3338776,2019-11-21,1
1637,52780,3338776,2019-11-23,1
1638,52780,3338776,2019-11-24,1
1639,52780,3338776,2019-12-25,1
1640,52780,3338776,2019-12-29,1
1641,52780,3338776,2020-01-03,1
1642,52780,3338776,2020-01-09,1
1643,52780,3338776,2020-01-10,1
1644,52780,3338776,2020-01-17,1
1645,52780,3338776,2020-01-25,1
1646,52780,3338776,2020-01-26,1
1647,52780,3338776,2020-01-31,1
1648,52780,3338776,2020-02-04,1
1649,52780,3338776,2020-02-12,1
1650,52780,3338776,2020-03-06,1
1651,52780,3338776,2020-03-08,1
1652,52780,3338776,2020-03-12,1
1653,52780,3338776,2020-03-14,1
1654,52780,3338776,2020-05-19,1
1655,52780,3338776,2020-05-31,1
1656,52780,3338776,2020-07-08,1
1657,52780,3338776,2020-07-09,1
1658,52780,3338776,2020-07-10,1
1659,52780,3338776,2020-07-12,1
1660,52780,3338776,2020-07-16,1
1661,52780,3338776,2020-07-18,1
1662,52780,3338776,2020-07-25,1
1663,52780,3338776,2020-07-27,1
1664,52780,3338776,2020-07-31,1
1665,52780,3338776,2020-09-12,1
1666,52780,3338776,2020-09-13,1
1667,52780,3338776,2020-09-26,1
1668,52780,3338776,2020-09-28,1
1669,52780,3338776,2020-10-14,1
1670,52780,3338776,2020-10-29,1
1671,52780,3338776,2020-11-01,1
1672,52780,3338776,2020-11-06,1
1673,52780,3338776,2020-11-07,1
1674,52780,3338776,2020-11-10,1
1675,52780,3338776,2020-11-14,1
1676,52780,3338776,2020-11-20,1
1677,52780,3338776,2020-11-22,1
1678,52780,3338776,2020-12-09,1
1679,52780,3338776,2020-12-11,1
1680,60181,3338776,2019-07-06,1
1681,60181,3338776,2019-07-10,1
1682,60181,3338776,2019-07-13,1
1683,60181,3338776,2019-07-15,1
1684,60181,3338776,2019-07-16,1
1685,60181,3338776,2019-07-19,1
1686,60181,3338776,2019-07-21,1
1687,60181,3338776,2019-07-26,1
1688,60181,3338776,2019-07-30,1
1689,60181,3338776,2019-08-01,1
1690,60181,3338776,2019-08-07,1
1691,60181,3338776,2019-08-11,1
1692,60181,3338776,2019-08-17,1
1693,60181,3338776,2019-08-26,1
1694,60181,3338776,2019-08-28,1
1695,60181,3338776,2019-09-06,1
1696,60181,3338776,2019-09-10,1
1697,60181,3338776,2019-09-11,1
1698,60181,3338776,2019-09-14,1
1699,60181,3338776,2019-09-21,1
1700,60181,3338776,2019-09-24,1
1701,60181,3338776,2019-10-01,1
1702,60181,3338776,2019-10-04,1
1703,60181,3338776,2019-10-07,1
1704,60181,3338776,2019-10-10,1
1705,60181,3338776,2019-10-11,1
1706,60181,3338776,2019-10-16,1
1707,60181,3338776,2019-10-21,1
1708,60181,3338776,2019-11-02,1
1709,60181,3338776,2019-11-05,1
1710,60181,3338776,2019-11-17,1
1711,60181,3338776,2019-11-22,1
1712,60181,3338776,2019-11-24,1
1713,60181,3338776,2019-11-26,1
1714,60181,3338776,2019-11-28,1
1715,60181,3338776,2019-12-02,1
1716,60181,3338776,2019-12-04,1
1717,60181,3338776,2019-12-05,1
1718,60181,3338776,2019-12-08,1
1719,60181,3338776,2019-12-10,1
1720,60181,3338776,2019-12-11,1
1721,60181,3338776,2019-12-12,1
1722,60181,3338776,2019-12-13,1
1723,60181,3338776,2019-12-17,1
1724,60181,3338776,2019-12-19,1
1725,60181,3338776,2019-12-20,1
1726,60181,3338776,2019-12-26,1
1727,60181,3338776,2019-12-28,1
1728,60181,3338776,2019-12-30,1
1729,60181,3338776,2019-12-31,1
1730,60181,3338776,2020-01-02,1
1731,60181,3338776,2020-01-18,1
1732,60181,3338776,2020-01-22,1
1733,60181,3338776,2020-01-24,1
1734,60181,3338776,2020-01-25,1
1735,60181,3338776,2020-02-01,1
1736,60181,3338776,2020-02-02,1
1737,60181,3338776,2020-02-03,1
1738,60181,3338776,2020-02-06,1
1739,60181,3338776,2020-02-10,1
1740,60181,3338776,2020-02-16,1
1741,60181,3338776,2020-02-18,1
1742,60181,3338776,2020-02-24,1
1743,60181,3338776,2020-03-01,1
1744,60181,3338776,2020-03-02,1
1745,60181,3338776,2020-03-04,1
1746,60181,3338776,2020-03-07,1
1747,60181,3338776,2020-03-08,1
1748,60181,3338776,2020-03-09,1
1749,60181,3338776,2020-03-10,1
1750,60181,3338776,2020-03-11,1
1751,60181,3338776,2020-03-12,1
1752,60181,3338776,2020-03-14,1
1753,60181,3338776,2020-03-15,1
1754,60181,3338776,2020-03-17,1
1755,60181,3338776,2020-05-18,1
1756,60181,3338776,2020-05-21,1
1757,60181,3338776,2020-05-23,1
1758,60181,3338776,2020-05-27,1
1759,60181,3338776,2020-06-03,1
1760,60181,3338776,2020-06-04,1
1761,60181,3338776,2020-06-06,1
1762,60181,3338776,2020-06-14,1
1763,60181,3338776,2020-06-17,1
1764,60181,3338776,2020-06-30,1
1765,60181,3338776,2020-07-02,1
1766,60181,3338776,2020-07-17,1
1767,60181,3338776,2020-07-19,1
1768,60181,3338776,2020-07-21,1
1769,60181,3338776,2020-08-07,1
1770,60181,3338776,2020-08-10,1
1771,60181,3338776,2020-08-15,1
1772,60181,3338776,2020-08-17,1
1773,60181,3338776,2020-08-22,1
1774,60181,3338776,2020-08-31,1
1775,60181,3338776,2020-09-02,1
1776,60181,3338776,2020-09-05,1
1777,60181,3338776,2020-09-06,1
1778,60181,3338776,2020-09-13,1
1779,60181,3338776,2020-09-14,1
1780,60181,3338776,2020-09-19,1
1781,60181,3338776,2020-09-21,1
1782,60181,3338776,2020-09-22,1
1783,60181,3338776,2020-09-26,1
1784,60181,3338776,2020-09-27,1
1785,60181,3338776,2020-10-03,1
1786,60181,3338776,2020-10-04,1
1787,60181,3338776,2020-10-06,1
1788,60181,3338776,2020-10-07,1
1789,60181,3338776,2020-10-09,1
1790,60181,3338776,2020-10-11,1
1791,60181,3338776,2020-10-17,1
1792,60181,3338776,2020-10-21,1
1793,60181,3338776,2020-10-23,1
1794,60181,3338776,2020-10-24,1
1795,60181,3338776,2020-10-26,1
1796,60181,3338776,2020-10-29,1
1797,60181,3338776,2020-11-03,1
1798,60181,3338776,2020-11-07,1
1799,60181,3338776,2020-11-10,1
1800,60181,3338776,2020-11-11,1
1801,60181,3338776,2020-11-14,1
1802,60181,3338776,2020-11-19,1
1803,60181,3338776,2020-11-20,1
1804,60181,3338776,2020-11-25,1
1805,60181,3338776,2020-11-26,1
1806,60181,3338776,2020-11-28,1
1807,60181,3338776,2020-12-05,1
1808,60181,3338776,2020-12-10,1
1809,60181,3338776,2020-12-11,1
1810,60181,3338776,2020-12-15,1
1811,60181,3338776,2020-12-16,1
1812,60181,3338776,2020-12-19,1
1813,60181,3338776,2020-12-21,1
1814,60181,3338776,2020-12-24,1
1815,60181,3338776,2020-12-25,1
1816,60181,3338776,2020-12-28,1
1817,28902,3338776,2019-07-10,2
1818,28902,3338776,2019-07-11,2
1819,28902,3338776,2019-07-12,2
1820,28902,3338776,2019-07-17,2
1821,28902,3338776,2019-07-27,2
1822,28902,3338776,2019-08-02,2
1823,28902,3338776,2019-08-18,2
1824,28902,3338776,2019-08-24,2
1825,28902,3338776,2019-09-08,2
1826,28902,3338776,2019-10-01,2
1827,28902,3338776,2019-10-02,2
1828,28902,3338776,2019-10-07,2
1829,28902,3338776,2019-10-11,2
1830,28902,3338776,2019-10-12,2
1831,28902,3338776,2019-10-15,2
1832,28902,3338776,2019-10-24,2
1833,28902,3338776,2019-10-26,2
1834,28902,3338776,2019-11-03,2
1835,28902,3338776,2019-11-04,2
1836,28902,3338776,2019-11-15,2
1837,28902,3338776,2019-11-16,2
1838,28902,3338776,2019-11-17,2
1839,28902,3338776,2019-12-07,2
1840,28902,3338776,2019-12-15,2
1841,28902,3338776,2019-12-22,2
1842,28902,3338776,2019-12-23,2
1843,28902,3338776,2019-12-24,2
1844,28902,3338776,2019-12-29,2
1845,28902,3338776,2019-12-31,2
1846,28902,3338776,2020-01-05,2
1847,28902,3338776,2020-01-12,2
1848,28902,3338776,2020-01-15,2
1849,28902,3338776,2020-01-19,2
1850,28902,3338776,2020-01-25,2
1851,28902,3338776,2020-01-31,2
1852,28902,3338776,2020-02-02,2
1853,28902,3338776,2020-02-04,2
1854,28902,3338776,2020-02-09,2
1855,28902,3338776,2020-02-11,2
1856,28902,3338776,2020-02-20,2
1857,28902,3338776,2020-02-23,2
1858,28902,3338776,2020-02-28,2
1859,28902,3338776,2020-03-04,2
1860,28902,3338776,2020-03-11,2
1861,28902,3338776,2020-03-12,2
1862,28902,3338776,2020-03-14,2
1863,28902,3338776,2020-05-20,2
1864,28902,3338776,2020-05-23,2
1865,28902,3338776,2020-06-04,2
1866,28902,3338776,2020-06-10,2
1867,28902,3338776,2020-06-11,2
1868,28902,3338776,2020-06-13,2
1869,28902,3338776,2020-06-14,2
1870,28902,3338776,2020-06-18,2
1871,28902,3338776,2020-06-19,2
1872,28902,3338776,2020-06-21,2
1873,28902,3338776,2020-06-26,2
1874,28902,3338776,2020-06-30,2
1875,28902,3338776,2020-07-06,2
1876,28902,3338776,2020-07-11,2
1877,28902,3338776,2020-07-22,2
1878,28902,3338776,2020-07-24,2
1879,28902,3338776,2020-07-26,2
1880,28902,3338776,2020-08-24,2
1881,28902,3338776,2020-08-26,2
1882,28902,3338776,2020-08-27,2
1883,28902,3338776,2020-09-09,2
1884,28902,3338776,2020-09-10,2
1885,28902,3338776,2020-09-11,2
1886,28902,3338776,2020-10-02,2
1887,28902,3338776,2020-10-07,2
1888,28902,3338776,2020-10-17,2
1889,28902,3338776,2020-10-20,2
1890,28902,3338776,2020-10-22,2
1891,28902,3338776,2020-10-23,2
1892,28902,3338776,2020-10-24,2
1893,28902,3338776,2020-10-29,2
1894,28902,3338776,2020-11-02,2
1895,28902,3338776,2020-11-04,2
1896,28902,3338776,2020-11-08,2
1897,28902,3338776,2020-11-14,2
1898,28902,3338776,2020-12-02,2
1899,28902,3338776,2020-12-17,2
1900,28902,3338776,2020-12-22,2
1901,28902,3338776,2020-12-25,2
1902,28902,3338776,2020-12-28,2
1903,28902,3338776,2020-12-29,2
1904,31642,3338776,2019-07-08,2
1905,31642,3338776,2019-07-11,2
1906,31642,3338776,2019-07-19,2
1907,31642,3338776,2019-07-20,2
1908,31642,3338776,2019-07-27,2
1909,31642,3338776,2019-07-28,2
1910,31642,3338776,2019-08-03,2
1911,31642,3338776,2019-08-04,2
1912,31642,3338776,2019-08-08,2
1913,31642,3338776,2019-08-17,2
1914,31642,3338776,2019-08-22,2
1915,31642,3338776,2019-08-27,2
1916,31642,3338776,2019-08-30,2
1917,31642,3338776,2019-09-06,2
1918,31642,3338776,2019-09-14,2
1919,31642,3338776,2019-09-17,2
1920,31642,3338776,2019-10-01,2
1921,31642,3338776,2019-10-04,2
1922,31642,3338776,2019-10-23,2
1923,31642,3338776,2019-10-28,2
1924,31642,3338776,2019-10-29,2
1925,31642,3338776,2019-10-30,2
1926,31642,3338776,2019-11-09,2
1927,31642,3338776,2019-11-17,2
1928,31642,3338776,2019-11-21,2
1929,31642,3338776,2019-11-22,2
1930,31642,3338776,2019-11-23,2
1931,31642,3338776,2019-12-05,2
1932,31642,3338776,2019-12-08,2
1933,31642,3338776,2019-12-27,2
1934,31642,3338776,2019-12-30,2
1935,31642,3338776,2020-01-03,2
1936,31642,3338776,2020-01-10,2
1937,31642,3338776,2020-01-12,2
1938,31642,3338776,2020-01-13,2
1939,31642,3338776,2020-01-18,2
1940,31642,3338776,2020-01-23,2
1941,31642,3338776,2020-01-25,2
1942,31642,3338776,2020-01-27,2
1943,31642,3338776,2020-01-31,2
1944,31642,3338776,2020-02-15,2
1945,31642,3338776,2020-02-25,2
1946,31642,3338776,2020-03-01,2
1947,31642,3338776,2020-03-04,2
1948,31642,3338776,2020-03-08,2
1949,31642,3338776,2020-03-10,2
1950,31642,3338776,2020-03-11,2
1951,31642,3338776,2020-05-29,2
1952,31642,3338776,2020-05-31,2
1953,31642,3338776,2020-06-01,2
1954,31642,3338776,2020-06-05,2
1955,31642,3338776,2020-06-06,2
1956,31642,3338776,2020-06-24,2
1957,31642,3338776,2020-07-01,2
1958,31642,3338776,2020-07-02,2
1959,31642,3338776,2020-07-27,2
1960,31642,3338776,2020-08-08,2
1961,31642,3338776,2020-08-30,2
1962,31642,3338776,2020-09-05,2
1963,31642,3338776,2020-09-06,2
1964,31642,3338776,2020-09-13,2
1965,31642,3338776,2020-10-21,2
1966,31642,3338776,2020-10-22,2
1967,31642,3338776,2020-10-25,2
1968,31642,3338776,2020-10-29,2
1969,31642,3338776,2020-11-02,2
1970,31642,3338776,2020-11-03,2
1971,31642,3338776,2020-11-06,2
1972,31642,3338776,2020-11-23,2
1973,31642,3338776,2020-11-28,2
1974,31642,3338776,2020-12-05,2
1975,31642,3338776,2020-12-06,2
1976,31642,3338776,2020-12-08,2
1977,31642,3338776,2020-12-28,2
1978,31642,3338776,2020-12-30,2
1979,32722,3338776,2019-07-08,2
1980,32722,3338776,2019-07-09,2
1981,32722,3338776,2019-07-15,2
1982,32722,3338776,2019-07-17,2
1983,32722,3338776,2019-07-24,2
1984,32722,3338776,2019-07-28,2
1985,32722,3338776,2019-08-13,2
1986,32722,3338776,2019-09-23,2
1987,32722,3338776,2019-09-29,2
1988,32722,3338776,2019-10-01,2
1989,32722,3338776,2019-10-04,2
1990,32722,3338776,2019-10-13,2
1991,32722,3338776,2019-10-31,2
1992,32722,3338776,2019-11-10,2
1993,32722,3338776,2019-11-22,2
1994,32722,3338776,2019-11-23,2
